[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\six.py first seen with mtime 1614819948.7353444
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\Users\DELL\AppData\Roaming\Python\Python38\site-packages\pip\__init__.py first seen with mtime 1610640104.186394
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\nltk\corpus\reader\panlex_swadesh.py first seen with mtime 1614823274.8579898
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\urllib3\__init__.py first seen with mtime 1614820340.894181
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\sklearn\datasets\_covtype.py first seen with mtime 1598377268.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\html5lib\_tokenizer.py first seen with mtime 1593446245.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\pandas\core\indexes\api.py first seen with mtime 1614822732.5785682
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\asyncio\runners.py first seen with mtime 1595250092.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\pandas\core\util\__init__.py first seen with mtime 1614822732.8476412
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\nltk\translate\meteor_score.py first seen with mtime 1614823275.4901288
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\sqlparse\filters\right_margin.py first seen with mtime 1614820157.7421803
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\nltk\tokenize\regexp.py first seen with mtime 1614823275.439738
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\selenium\webdriver\support\__init__.py first seen with mtime 1614823031.3407104
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\django\core\checks\translation.py first seen with mtime 1616741100.607133
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\asyncio\subprocess.py first seen with mtime 1595250092.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\sklearn\_loss\__init__.py first seen with mtime 1598377268.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\sklearn\linear_model\_theil_sen.py first seen with mtime 1598377268.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\nltk\corpus\reader\knbc.py first seen with mtime 1614823274.8407435
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\encodings\cp1253.py first seen with mtime 1595250092.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\shutil.py first seen with mtime 1595250092.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\pkgutil.py first seen with mtime 1595250092.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\nltk\tree.py first seen with mtime 1614823274.6775403
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\selenium\webdriver\ie\options.py first seen with mtime 1614823031.2669702
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\html5lib\treebuilders\base.py first seen with mtime 1593446245.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\django\db\migrations\operations\utils.py first seen with mtime 1616741101.1522284
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\requests\compat.py first seen with mtime 1614820343.6748576
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\pandas\testing.py first seen with mtime 1614822731.3793776
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\django\contrib\admin\actions.py first seen with mtime 1616741091.5834086
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\pandas\tseries\frequencies.py first seen with mtime 1614822736.174706
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\selenium\webdriver\remote\mobile.py first seen with mtime 1614823031.3086689
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\scipy\linalg\_flinalg.cp38-win_amd64.pyd first seen with mtime 1604596784.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\django\template\utils.py first seen with mtime 1616741101.5825882
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\multiprocessing\context.py first seen with mtime 1595250092.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\django\core\management\base.py first seen with mtime 1616741100.725668
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\pandas\_libs\internals.cp38-win_amd64.pyd first seen with mtime 1614822731.6511433
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\bottleneck\benchmark\autotimeit.py first seen with mtime 1591780039.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\psutil\_compat.py first seen with mtime 1598370410.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\sklearn\linear_model\_bayes.py first seen with mtime 1598377268.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\scipy\spatial\_plotutils.py first seen with mtime 1604596784.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\dateutil\easter.py first seen with mtime 1614820345.3781419
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\django_filters\widgets.py first seen with mtime 1614822222.6567886
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\markupsafe\_compat.py first seen with mtime 1573488874.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\pandas\core\arrays\datetimelike.py first seen with mtime 1614822732.329919
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\jinja2\idtracking.py first seen with mtime 1588170723.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\partial_date\fields.py first seen with mtime 1614822664.7014024
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\sklearn\svm\_libsvm_sparse.cp38-win_amd64.pyd first seen with mtime 1598377269.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\numpy\lib\npyio.py first seen with mtime 1603466893.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\numpy\lib\utils.py first seen with mtime 1603466893.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\email\_encoded_words.py first seen with mtime 1595250092.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\scipy\integrate\_quadpack.cp38-win_amd64.pyd first seen with mtime 1604596783.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\concurrent\__init__.py first seen with mtime 1595250092.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\django\utils\lorem_ipsum.py first seen with mtime 1616741101.7956798
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\joblib\backports.py first seen with mtime 1614823273.3207128
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\scipy\optimize\_shgo_lib\__init__.py first seen with mtime 1604596784.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\pandas\_testing.py first seen with mtime 1614822731.340871
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\selenium\webdriver\firefox\remote_connection.py first seen with mtime 1614823031.2284777
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\sql_server\pyodbc\base.py first seen with mtime 1614820793.3935077
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\cgi.py first seen with mtime 1595250092.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\scipy\fft\_realtransforms.py first seen with mtime 1604596783.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\calendar.py first seen with mtime 1595250092.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\nltk\corpus\reader\wordlist.py first seen with mtime 1614823274.902527
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\nltk\inference\mace.py first seen with mtime 1614823274.9306645
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\selenium\webdriver\firefox\extension_connection.py first seen with mtime 1614823031.219731
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\nltk\collections.py first seen with mtime 1614823274.6494067
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\numpy\fft\_pocketfft_internal.cp38-win_amd64.pyd first seen with mtime 1603466892.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\zope\__init__.py first seen with mtime 1573731207.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\nltk\corpus\reader\switchboard.py first seen with mtime 1614823274.884941
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\django\db\models\fields\files.py first seen with mtime 1616741101.2162702
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\django\utils\itercompat.py first seen with mtime 1616741101.7893755
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\zipfile.py first seen with mtime 1595250092.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\regex\__init__.py first seen with mtime 1614823273.0040526
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\django_filters\filterset.py first seen with mtime 1614822222.6469054
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\idna\intranges.py first seen with mtime 1614820342.1149876
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\pandas\_libs\tslibs\strptime.cp38-win_amd64.pyd first seen with mtime 1614822731.9936686
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\sklearn\metrics\_plot\precision_recall_curve.py first seen with mtime 1598377269.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\nltk\lm\__init__.py first seen with mtime 1614823274.941056
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\pandas\core\generic.py first seen with mtime 1614822732.2422557
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\pandas\util\_tester.py first seen with mtime 1614822736.201205
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\jinja2\visitor.py first seen with mtime 1588170723.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\soupsieve\css_parser.py first seen with mtime 1614823093.9336658
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\numpy\core\overrides.py first seen with mtime 1603466892.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\Users\DELL\Desktop\GOOGLE SCHOLAR\Scholar\home\models.py first seen with mtime 1616518883.2134354
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\scipy\sparse\linalg\eigen\lobpcg\lobpcg.py first seen with mtime 1604596784.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\pandas\core\indexes\multi.py first seen with mtime 1614822732.6903088
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\bs4\formatter.py first seen with mtime 1614823094.0875225
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\numpy\core\_ufunc_config.py first seen with mtime 1603466892.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\numpy\polynomial\hermite.py first seen with mtime 1603466893.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\chardet\big5freq.py first seen with mtime 1614820342.4788816
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\scipy\sparse\linalg\isolve\lsmr.py first seen with mtime 1604596784.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\scipy\interpolate\_cubic.py first seen with mtime 1604596783.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\scipy\integrate\_quadrature.py first seen with mtime 1604596783.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\sklearn\_distributor_init.py first seen with mtime 1598377268.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\nltk\tokenize\treebank.py first seen with mtime 1614823275.4595852
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\pandas\core\computation\eval.py first seen with mtime 1614822732.4082158
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\nltk\treetransforms.py first seen with mtime 1614823274.6807969
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\scipy\io\matlab\mio5_params.py first seen with mtime 1604596783.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\ftfy\bad_codecs\sloppy.py first seen with mtime 1614823129.3329763
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\nltk\featstruct.py first seen with mtime 1614823274.659655
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\numpy\core\defchararray.py first seen with mtime 1603466892.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\django\template\exceptions.py first seen with mtime 1616741101.5624628
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\dateutil\parser\isoparser.py first seen with mtime 1614820345.39705
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\asyncio\exceptions.py first seen with mtime 1595250092.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\pkg_resources\_vendor\packaging\_structures.py first seen with mtime 1602720787.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\scipy\special\_spherical_bessel.py first seen with mtime 1604596785.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\storages\__init__.py first seen with mtime 1614822125.8069787
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\nltk\tag\hmm.py first seen with mtime 1614823275.1310942
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\chardet\eucjpprober.py first seen with mtime 1614820342.5099158
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\pkg_resources\_vendor\packaging\utils.py first seen with mtime 1602720787.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\io.py first seen with mtime 1595250092.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\bs4\builder\__init__.py first seen with mtime 1614823094.0925643
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\django\contrib\staticfiles\finders.py first seen with mtime 1616741100.4975617
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\pandas\io\parsers.py first seen with mtime 1614822732.9007344
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\pandas\util\_exceptions.py first seen with mtime 1614822736.193226
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\sqlparse\cli.py first seen with mtime 1614820157.6797874
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\bottleneck\reduce.cp38-win_amd64.pyd first seen with mtime 1591780039.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\nltk\corpus\reader\propbank.py first seen with mtime 1614823274.8661547
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\django\utils\autoreload.py first seen with mtime 1616741101.727407
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\mkl\__init__.py first seen with mtime 1567008250.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\nltk\corpus\reader\indian.py first seen with mtime 1614823274.8363035
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\pandas\_libs\writers.cp38-win_amd64.pyd first seen with mtime 1614822731.878047
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\gettext.py first seen with mtime 1595250092.0
[26/Mar/2021 14:44:29] DEBUG [django.utils.autoreload:349] File C:\ProgramData\Anaconda3\Lib\site-packages\numpy\lib\mixins.py first seen with mtime 1603466892.0
